smiles,antibiotic_activity,mol_weight,clogp,clogp_6.5
O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1,0,339.454,4.743300000000004,0
Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,0,476.236,4.831920000000002,0
CCCN(CCC)[C@H]1CCc2cccc(O)c2C1,0,247.382,3.371500000000002,0
COc1ccc(-c2cc(=S)ss2)cc1,0,240.374,4.214690000000002,0
COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,0,509.739,5.835500000000007,0
C[C@H]1CCN1c1nc(N2C[C@H]3[C@H](CC(=O)O)[C@H]3C2)cc(C(F)(F)F)n1,0,356.348,2.250900000000001,0
O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,0,349.777,4.878200000000002,0
N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1,0,309.841,2.1594999999999995,0
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]21C,0,398.675,7.720900000000009,1
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,0,347.543,5.240600000000005,0
CN(C)CCNC(=O)NC[C@H]1CC[C@@H]2[C@H](O1)c1cc(C(F)(F)F)ccc1N[C@H]2c1ccccc1,0,476.543,4.569300000000005,0
COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,0,328.437,3.7691000000000026,0
CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]2CCC(=O)O[Zn]OC(=O)C[C@H]3NC(=O)[C@H](Cc4c[nH]cn4)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CCCCNC(=O)[C@H](CC(N)=O)NC3=O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)CS1,0,1486.094,-1.8343000000000216,0
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,0,516.604,6.772700000000008,1
O=c1onc2cnc3ccccc3n12,0,187.158,0.8356999999999999,0
CC(C)(NCCCn1ccnc1)c1ccc(Cl)cc1,0,277.799,3.451500000000002,0
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](CN2CCCC2)C1,0,453.59,5.306400000000005,0
O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,0,459.571,4.362400000000004,0
NC(=O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1,0,273.267,2.6202000000000005,0
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,0,398.474,1.7583999999999995,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0,1209.421,-1.2284300000000077,0
O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,0,346.652,2.9988,0
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccccc3)ccc21,0,468.641,6.557300000000007,1
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,0,659.271,6.583500000000008,1
COc1ccc2[nH]c3c(-c4cccc5ccccc45)nccc3c2c1,0,324.383,5.544900000000004,0
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,0,479.934,5.055900000000005,0
S=c1[nH]c2ccccc2s1,0,167.258,2.95889,0
CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,292.463,4.548200000000004,0
CCn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc21,0,513.404,5.077500000000004,0
CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,0,352.269,3.350200000000001,0
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,0,487.431,6.044100000000006,0
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0,548.069,1.2896000000000014,0
Nc1nc2c(ccc3ccccc32)s1,0,200.266,3.0317000000000007,0
O=C(N[C@H](NC(=S)Nc1ccc(F)c([N+](=O)[O-])c1)C(Cl)(Cl)Cl)C(c1ccccc1)c1ccccc1,0,555.846,5.664900000000003,0
NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0,341.846,3.1517000000000017,0
CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,0,301.261,3.563500000000002,0
CNc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,0,462.602,3.697600000000002,0
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0,403.526,4.064700000000003,0
Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,0,402.663,8.223420000000006,1
Cc1cc(Cl)ccc1OCCCC(=O)NO,0,243.69,2.31282,0
COc1cc2c(cc1F)C(c1ccccc1Cl)=NC1C(C)=NNC1=N2,0,356.788,3.716400000000003,0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,0,279.383,3.9624000000000033,0
CC(C)(C)c1ccc(-c2nc3ccccc3[nH]2)cc1,0,250.345,4.527400000000004,0
Nc1c(Cl)cc(C=C2NCCN2)cc1Cl,0,244.125,2.0668,0
CC(C)(C)NC[C@@H](O)COc1cc(Cl)ccc1Cl,0,292.206,3.1212000000000018,0
CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,0,409.961,5.346500000000005,0
C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,0,259.136,2.7624000000000004,0
CCCOc1ccc(Br)cc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1,0,467.794,7.615400000000005,1
Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,1,490.558,4.1952000000000025,0
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,0,341.794,4.5580000000000025,0
O=C(NCCCCCCNC(=O)ON=C1CCCCC1)ON=C1CCCCC1,0,394.516,4.639400000000005,0
C/C(=N\c1ccccc1N)c1c(C)cc(=O)n(O)c1O,0,273.292,1.82252,0
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,0,329.444,2.983900000000001,0
COCc1nnc(N2CC(Oc3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1,0,419.844,2.8774000000000006,0
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0,457.614,6.256500000000006,0
C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1,0,424.564,3.265000000000001,0
Cc1nn(C)cc1CN1CCC(c2ccc(C(=O)Nc3ccccc3N)cc2)CC1,0,403.53,3.9426200000000016,0
O=C(Nc1ccccc1Br)N[C@@H]1CCN(c2ccc(C(F)(F)F)cn2)C1,0,429.24,4.263300000000003,0
N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,0,831.979,-1.844729999999989,0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,284.428,4.239400000000003,0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0,309.413,3.4151000000000016,0
C[C@@H](CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0,255.789,2.831200000000001,0
Cc1cc(N2CCCCC2)nc2ccccc12,0,226.323,3.533520000000002,0
CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N,0,301.393,4.188770000000002,0
Cc1ccc(=O)n(-c2ccc(O)cc2)c1,0,201.225,1.85152,0
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,0,472.71,6.060300000000007,0
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0,450.915,1.6133999999999993,0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CC[C@@H](O)C(C)(C)O,0,416.646,5.704700000000007,0
c1ccc2c(c1)CC(N1CCN(c3cccc4c3OCCO4)CC1)C2,0,336.435,2.747200000000001,0
CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC(C)(C)C)N(C)Cc1ccc(C(C)(C)C)cc1,0,599.86,7.051800000000008,1
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0,366.549,4.830200000000005,0
Cn1cc([S@@](C)=O)c(=O)c2ccc(F)cc21,0,239.271,1.4150000000000005,0
CC(C)Cn1cnc2c(N)nc3ccccc3c21,0,240.31,2.8227,0
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,0,222.372,4.230200000000004,0
CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,0,353.419,1.8401999999999996,0
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0,340.427,2.8828400000000007,0
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC[C@@H](O)C(C)C)C[C@@H](O)C[C@@H]1O,0,416.646,5.560600000000007,0
Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,0,418.541,3.734320000000003,0
O=C(O)c1cc(=O)c2ccc(Cl)cc2[nH]1,0,223.615,1.8797,0
C[S@@](=O)CCCCN=C=S,0,177.294,1.2479,0
Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4Cc4ccccc4)C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,0,504.63,5.094300000000006,0
O=C(N[C@H]1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc2ccc(Cl)cc2)C1)c1ccnc2ccccc12,0,619.993,7.571700000000005,1
O=C(Nc1ccccc1)N1CCC(Cc2cnc3ccccc3c2)CC1,0,345.446,4.7214000000000045,0
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,0,458.006,3.1010000000000018,0
CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1,0,311.385,3.002300000000001,0
CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,0,325.537,5.132400000000005,0
CCOc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CN(Cc2ccc(F)cc2)CCO1,0,421.9,3.090800000000001,0
O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,0,325.166,4.915700000000002,0
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,0,560.486,5.354400000000004,0
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0,303.681,-0.3494000000000002,0
CNCC[C@@H](Oc1ccccc1OC)c1ccccc1,0,271.36,3.424800000000002,0
O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,0,510.472,4.997100000000003,0
CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0,568.563,6.379400000000007,0
C[C@H]1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0,287.297,0.6406000000000001,0
c1cc2c3c(c1)c1c(n3CCNC2)CCCC1,0,226.323,2.6233000000000004,0
OCCOCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0,374.912,3.055900000000001,0
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,0,401.474,1.9632399999999997,0
CC(N)(Cc1ccccc1)c1ccccc1,0,211.308,3.103200000000002,0
CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O,1,527.653,5.299800000000005,0
Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCNCCCCN)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,1,1440.585,-8.252980000000026,0
C[C@H](N)[C@H](O)c1cccc(O)c1,0,167.208,0.7728000000000002,0
CCN(CC)CCCNc1ccnc2cc(Cl)ccc12,0,291.826,4.032000000000003,0
O=C(/C=C/c1ccccc1)N[C@@H](NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl,0,463.217,5.152300000000002,0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,0,384.648,7.619000000000008,1
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@@](=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0,606.782,8.682600000000003,1
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0,418.618,4.693500000000006,0
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,0,381.441,6.190400000000005,0
NC(=O)[C@H]1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,0,279.227,-0.5031999999999992,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS/C(=N/C(C)C)NC(C)C)[C@H]2SC1,0,472.589,0.7837000000000014,0
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,387.523,5.701700000000005,0
CCCCCCCC/C=C\CCCCCCCC(N)=O,0,281.484,5.509200000000005,0
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1,0,432.601,4.186400000000004,0
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)[C@H](C)C[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,0,765.038,6.434000000000007,0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,0,1255.438,0.7256400000000032,0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,0,1255.438,0.7256400000000032,0
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,463.556,1.3235000000000017,0
CCC(C/C=C/c1ccccc1)(c1ccccc1)N(C)CC1CC1,0,319.492,5.737200000000006,0
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C[C@]12C,0,947.166,-0.0283999999999935,0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0,480.649,4.943400000000005,0
COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,0,358.478,4.778400000000005,0
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,0,275.395,4.553800000000004,0
COc1ccc(OCc2ccc(COc3c(Cl)cccc3Cl)cc2)c(Cl)c1,0,423.723,6.813400000000004,1
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,0,385.903,3.9250000000000007,0
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,383.517,2.8560000000000016,0
C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,0,325.452,3.7688000000000033,0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,0,507.013,4.667900000000004,0
COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,0,621.915,6.022700000000007,0
O=C(O)[C@H](Cc1ccc(Nc2nccc3ccncc23)cc1)NC1=C(Br)C(=O)C12CCCCC2,0,521.415,5.098400000000004,0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0,990.222,7.742600000000009,1
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,0,396.659,7.641000000000008,1
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,531.44,4.205800000000003,0
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,0,811.878,3.157700000000002,0
CN(C)CCCN1c2ccccc2Sc2ccccc21,0,284.428,4.241000000000003,0
Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN1CCOCC1,0,471.523,5.456920000000006,0
CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,0,607.636,6.831500000000006,1
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0,406.545,-0.8569999999999971,0
Cc1ccc(-c2ccc(O[C@H]3CN4CCC3CC4)cn2)cc1,0,294.398,3.530020000000002,0
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,0,581.654,8.048040000000006,1
O=c1c2ccccc2[se]n1-c1ccccc1,1,274.181,2.0477,0
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,0,526.515,3.173400000000001,0
c1ccc(CCNCc2ccccc2)cc1,0,211.308,3.018900000000001,0
CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)C(CC(=O)O)(CC(=O)O)O1,0,517.127,1.5430999999999993,0
O=c1c2cnc3ccccc3c2[nH]n1-c1ccc(Cl)cc1,0,295.729,3.5204000000000013,0
CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,0,265.221,1.5674,0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2n1cnc2ccccc21,0,388.555,5.810800000000006,0
CC(C)(C)C(=O)C(=NNc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,0,364.276,5.446100000000004,0
OC(c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)c(F)c1)(C(F)(F)F)C(F)(F)F,0,527.484,5.517700000000004,0
CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,0,670.881,4.272900000000003,0
O=C1NCCN1c1ncc([N+](=O)[O-])s1,0,214.206,0.5808999999999997,0
CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,0,561.547,6.941200000000008,1
CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,0,443.958,4.514100000000004,0
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,0,611.743,2.717200000000001,0
O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl,0,277.667,2.895500000000001,0
N[C@@H]1CCCN(c2c(Br)cnc3[nH]cc(NC(=O)C4CC4)c23)C1,0,378.274,2.601400000000001,0
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,0,319.88,4.810600000000004,0
CN(C)[C@@H]1C(=O)[C@@H](C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(=O)[C@@H]3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,602.641,-1.707799999999993,0
COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,0,442.947,4.764600000000004,0
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,0,349.774,0.7108000000000003,0
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,0,501.509,4.792400000000003,0
N=C(N)NCCC[C@@H]1NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,0,948.052,-6.217630000000017,0
CC(=NNC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1,0,744.914,2.212880000000005,0
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@@H]1CN1CCCC1,0,355.309,4.012800000000003,0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0,1040.24,-4.034700000000011,0
CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0,785.025,2.149000000000002,0
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,0,473.936,3.763700000000002,0
OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cccc(F)c4)nn3)[C@H]2O)[C@H](O)[C@@H](n2cc(-c3cccc(F)c3)nn2)[C@H]1O,0,648.645,-0.1246000000000017,0
COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1,0,355.478,3.314300000000002,0
C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,0,407.377,1.8185,0
O=[N+]([O-])c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,0,308.656,3.667100000000002,0
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,0,510.292,0.4081999999999988,0
COC1(C[S@@](=O)c2ccccc2)CCN(CCc2c[nH]c3ccc(F)cc23)CC1,0,414.546,4.138300000000004,0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,1,487.444,1.2027,0
Nc1n[n+]([O-])c2ccccc2[n+]1[O-],0,178.151,-0.9162000000000003,0
Nc1ccc(S(=O)(=O)O[Zn]OS(=O)(=O)c2ccc(N)cc2)cc1,0,409.76,0.8742999999999997,0
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,0,448.449,3.6640000000000015,0
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/C=C/C(O)(CC)CC)C[C@@H](O)C[C@@H]1O,0,454.695,6.42700000000001,0
