smiles,reagent1,reagent2,reagent3,reagent4,reaction,clogp,mol_weight,chemprop_score,chemprop_rdkit_score,random_forest_score,clogp_6.5
CC1=C(C2=CC=CC=C2)ON=C1C(=O)NCCCC1(NC(=O)CN(C)CCO)CC1,26533553,4653649,2810477.0,,275592,1.7329199999999991,414.506,0.007954368,0.025020316,0.005,0
C[C@H]1CN(C(=O)C2=CC(C3(C)COC3)=NO2)CCN1C(=O)C1=CNC(C2=CC=CC=C2)=C1,2243352,3732505,17434852.0,,275592,2.944300000000001,434.496,0.004673112,0.005078294,0.0185,0
CC(C)C1CN(C(=O)C2CN(C3=CC=CC=C3C#N)C2)CCN1C(=O)[C@H](O)CF,8029862,3481779,8831959.0,,275592,1.02028,402.47,0.002495434,0.007580629,0.021340909,0
CN1C=C(C(=O)NCC23CCC(CNC(=O)C4CC(C)(F)C4)(CC2)OC3)C=N1,26356708,37501,11915806.0,,275592,1.7336999999999996,392.475,0.000759191,0.000440012,0.015,0
"CC(C)[C@@H]1[C@@H](NC(=O)[C@@H]2CCC(=O)N2)CCN1C(=O)CCC1=CC=C(Cl)C=C1 |&1:3,4|",26569895,2238373,40772.0,,275592,2.2929000000000004,405.926,0.018934069,0.005356757,0.008,0
"CO[C@@H]1CC[C@@H](NC(=O)C2=NN(C3=CC=C(Cl)C=C3)C3=C2CCC3)C1 |&1:2,5|",26054107,8242597,,,11,3.311700000000002,359.857,0.012632503,0.004946702,0.015,0
CNS(=O)(=O)C1=CC=CC(NC(=O)CNCC2=CN=C(Cl)C=C2N)=C1,2177470,3040142,,,270004,0.9535999999999998,383.861,0.005273773,0.004326794,0.014,0
CCC1=NC(C)=C(C(=O)NCC[C@H]2CCN(C(=O)CC3=CSN=C3C)C2)C(C)=N1,7430444,5146610,3731268.0,,275592,2.6318600000000005,415.563,0.000744157,0.00331104,0.018,0
"C#CC1=CN=C(C(=O)N[C@@H]2CCN(C(=O)CCCCCC)[C@H]2C2CC2)C(C)=C1 |&1:9,21|",26668266,11238352,3131.0,,275592,3.451020000000001,381.52,0.038351339,0.02737042,0.0261,0
CC1=CC=CC2=C1OC=C2C(=O)N1CCC(CC(C)NC(=O)CC2CCN(C)CC2)CC1,22497571,3609148,2811302.0,,275592,4.220120000000003,439.6,0.051027699,0.046129885,0.044,0
"CCCN1N=CC=C1C(=O)N1CC[C@H](NC(=O)C2=CC(N(C)C)=CC=C2F)[C@@H]1C |&1:13,27|",22244107,3001515,13105260.0,,275592,2.5312,401.486,0.010600442,0.004087079,0.014,0
O=C(C1=C(C2=CC=CO2)OC=N1)N1CCCC(C2CN(C(=O)C3CCOC3)C2)C1,7925182,2800532,77334.0,,275592,2.2817,399.447,0.006284119,0.001266855,0.021642857,0
C=CCC(C)(C)NC(=O)NC(C1=NC=CC=N1)C1CC1,26587132,3326845,,,2708,2.581600000000001,274.368,0.01348629,0.000944073,0.020125,0
COCC(=O)NC(C)(C)C1CCN(C(=O)COCC2=CC=NC(OC)=C2)CC1,10909523,1869,24223133.0,,275592,1.386600000000001,393.484,0.002251563,0.003146452,0.004333333,0
COC1(C(=O)N(C)CC(=O)N2CCN(C(=O)C=CC3=COC=N3)CC2)CCC1,2015194,12500351,24128276.0,,275592,0.3861000000000016,390.44,0.030126581,0.01579783,0.01325,0
CC1=C(C(=O)N(C)CC2=CC=C(CNC(=O)CC3=CC=C4OCCCC4=C3)C=C2)NC=C1,7530335,3014045,3009433.0,,275592,3.779220000000002,431.536,0.006090154,0.012554341,0.02,0
C=CCC1(NC(=O)CCF)CCN(C(=O)C(=CC2=CC=CC=C2)NC(C)=O)C1,13982246,2994928,7971.0,,275592,2.1866000000000003,387.455,0.007533556,0.004966394,0.014066667,0
CC1=NNC(Cl)=C1C(=O)NCC(C1=CC=CC=C1)N(C)C(=O)C1=CC=C(N(C)C)C=C1,26696372,1638,10502867.0,,275592,3.6808200000000015,439.947,0.003048017,0.003217055,0.0215,0
CCCC1=CC=C(C(=O)NCCN(C)C(=O)C2=C(C)C3=C(C)C=CC(C)=C3O2)C=C1,2133513,2019522,54111.0,,275592,4.812560000000005,406.526,0.003511187,0.003100056,0.031,0
CN(CC(=O)N1CC[C@](C)(NC(=O)C2=CC(C3CCC3)=NN2C)C1)CC1=CC=CC=C1,24515957,17377455,2027845.0,,275592,2.540400000000001,423.561,0.033391318,0.111931515,0.019666667,0
CCN(CC(C)(C)CNC(=O)[C@H](C)OC)C(=O)C1=CC(C)=NS1,9550016,3062325,60632.0,,275592,2.090919999999999,341.477,0.014404209,0.046175225,0.0065,0
CCN(CCN(CC)C(=O)C(C)CC1=CC=CO1)C(=O)C1=C(C)S(=O)(=O)CC1,11312580,3642793,3740756.0,,275592,2.2477,410.536,0.004756202,0.004122818,0.014166667,0
"CCCCC(=O)N[C@@H]1CCN(C(=O)C2CCCCCCC2)C[C@H]1CO |&1:7,22|",26536712,3670056,468.0,,275592,2.8627000000000016,352.519,0.003363178,0.006335379,0.021833333,0
CCC(CN(C)C(=O)C1=C(F)C=C(F)C(C)=C1)NC(=O)C(F)(F)CO,11658235,3040356,3479664.0,,275592,1.86762,364.339,0.018764144,0.01122791,0.03355,0
COC1=NSC(C=CC(=O)NCC2CN(C(=O)C3=CC=C4C=CN=CC4=C3)C2)=C1,2243598,25022438,2804390.0,,275592,2.601500000000001,408.483,0.013407533,0.014352314,0.020066667,0
CCC1(C(=O)N2C[C@@H](NC(=O)C3=CC=C(OC)N=C3)C[C@H](OC)C2)CCNC1=O,26454683,39166,23025264.0,,275592,0.3522000000000012,404.467,0.012930321,0.006208315,0.012,0
COC(=O)C1=CC=NC=C1N1C=C(C2CCCN2C(=O)C(C)(C)C2=NN(C)C=C2)N=N1,11293339,24997527,3623637.0,,276010,1.8237,423.477,0.00206382,0.015997804,0.0415,0
CN(CCCNC(=O)CCC1=NC(C2=CC=C(F)C=C2)=NO1)C(=O)[C@@H](O)C1CCCC1,3566297,3525072,37455.0,,275592,2.3241,432.496,0.009044541,0.049785462,0.007994444,0
O=C(C1=CC=C(SC2CC2)C=C1)N1C[C@@H]2C[C@H]1CN2C(=O)C1CCN2C=NC=C2C1,2243644,3771069,11165967.0,,275592,2.825500000000001,422.554,0.002076898,0.005098831,0.04955,0
CC1=CC(C(=O)N(CCNC(=O)CCC2CCCN2C)C2CC2)=CC=C1N1C=NC=N1,2131467,23024064,3685598.0,,275592,2.170919999999999,424.549,0.001969712,0.004343917,0.02362619,0
C=CC1(CC(=O)N2CCC(N3CCN(C(=O)CC4=CC(C)=NO4)CC3)CC2)CCC1,7169227,3598114,80711.0,,275592,2.40712,414.55,0.013988563,0.008254111,0.021333333,0
COC1=CC(C(=O)N2CC(C)CC(NC(=O)C3=C(OC)C(=O)NC(=O)N3)C2)=C(F)C=N1,11470979,3745728,3012902.0,,275592,-0.1048999999999986,435.412,0.004709467,0.023036807,0.048416667,0
C[C@H](C(=O)N1CCCC(CC(=O)NCC2=CC=C(F)C=C2)C1)C1=CC=C2OCOC2=C1,6642520,3766960,,,527,3.6030000000000015,426.488,0.012377727,0.021160205,0.0166671,0
"O=C(NC[C@]12CCC[C@H]1N(C(=O)CCCCC1=CC=CC=C1)CC2)C1=CC=CC=C1 |&1:4,8|",24605651,974,59610.0,,275592,4.6006000000000045,404.554,0.004600293,0.010821282,0.018,0
CN1N=CC=C1C(=O)NCC1(CNC(=O)C2(C3=CC=C(Cl)C=C3F)CC2)CCC1,2113512,256024,8830873.0,,275592,2.960700000000002,418.9,0.009698945,0.021624321,0.009,0
COC(=O)C1=C(F)C=CC(CN2CCN(C3=CC(C4=NNN=N4)=CC=N3)CC2)=C1F,46248,18767076,,,280178,1.6487,415.404,0.006320745,0.029427457,0.1045,0
CN(C(=O)C1CCSCC1)C1CN(C(=O)C2=CC=C3NC(=O)CSC3=C2)C1,7594310,11400537,2805262.0,,275592,2.1568,405.545,0.0020515,0.000788906,0.0765,0
CNC1=NC(C)=CC(C(=O)NC2CCCC(N(C)C(=O)CC3CC(F)(F)C3)C2)=N1,10807778,11242835,3591756.0,,275592,2.761520000000001,409.481,0.00378236,0.001033856,0.024083333,0
CN(C)CC1=CC(C(=O)NCC2CCCC2NC(=O)C(F)=CC2=CC=CN=C2)=NO1,2106546,11915753,19196757.0,,275592,2.1564999999999994,415.469,0.015304353,0.022293889,0.021638095,0
CC(NC(=O)C1=CC(C(F)(F)F)=NN1)C(C)NC(=O)C1=CC=CC=C1N(C)C(C)C,9311022,2092449,2784274.0,,275592,3.209900000000002,425.455,0.011966424,0.001659292,0.023590909,0
CCC(C(=O)N(C)C1CCN(C(=O)CC2CCCOC2)CC1)N(C)C,622738,3762470,1423103.0,,275592,1.5927000000000011,353.507,0.001096151,0.00064641,0.011833333,0
COC(=O)C1=CC(C)=CC(C(=O)N2CCC[C@@H]2CNC(=O)C2CCCCCCC2)=C1,2794594,3670056,2800002.0,,275592,3.8629200000000026,414.546,0.001518431,0.014574715,0.015666667,0
CN1C=C(Br)C(C(=O)NC2CN(C(=O)CC3CC3)CC(C)(C)C2)=CC1=O,24349852,22977444,59850.0,,275592,2.3048,424.339,0.05987131,0.021953717,0.0145,0
CC(CNC(=O)C(C)(C)C(F)F)(CN1C=CC=N1)NC(=O)C1=CN=C(S)N=C1,24616489,3525249,3653383.0,,275592,1.558,412.466,0.003828455,0.000208901,0.018285714,0
CC1=C(C(=O)N2CC3C(CNC(=O)C4=CC=CS4)C3C2)SC(NC2CC2)=N1,10914000,1713,3101058.0,,275592,2.835320000000001,402.545,0.005699795,0.00142456,0.0354,0
C[C@H](CNC(=O)C1=NC=CC2=NC=CC=C12)NC(=O)C1=CC2=C(N1)SC(Cl)=C2,3062762,11390983,3006694.0,,275592,3.3743000000000016,413.89,0.029381122,0.003160288,0.024,0
CCOC1=NC=C(C(=O)NC(CNC(=O)CN2CCCCC2)C(C)C(C)C)C=N1,22891145,947997,3565417.0,,275592,1.8679,405.543,0.002949566,0.001205436,0.012892857,0
BrC1=CC=CC2=CC=C(N3CCC4=CN=CN=C4C3)N=C12,3789362,8181944,,,27,3.3500000000000023,341.212,0.032849302,0.016573658,0.022333333,0
"CC(=O)N1CCC[C@@H]1C(=O)N1[C@@H]2CC[C@H]1[C@H](NC(=O)C1=C(F)C=C(F)C(Cl)=C1)C2 |&1:11,14,15|",24654102,3005708,3729452.0,,275592,2.4908,425.863,0.001915463,0.000901415,0.007,0
CCC(C)(C)NC(C)C(=O)NC(C)(CC)CNC(=O)CCC1=CC=C(OC)C=C1,9359615,10462,13150920.0,,275592,3.1956000000000016,405.583,0.005328472,0.029707038,0.033555556,0
CCN1CC(C(=O)N(C)C(C)CN(C)C(=O)C2=CC=C3SCC(=O)NC3=C2)CC1=O,26389495,96491,8296.0,,275592,1.518100000000001,432.546,0.001116765,0.000654011,0.041833333,0
CC1=CC=CC(OCC(=O)NC[C@H](CC(C)C)NC(=O)CC2=C(F)C=CC=C2C)=C1,26569294,4454,3673807.0,,275592,3.711140000000002,414.521,0.012361953,0.020479455,0.017466667,0
O=C(CCC1CC1)NCC1CCCCN(C(=O)CC2CC(=O)NC(=O)C2)C1,11170536,2796979,2793912.0,,275592,1.3643999999999998,377.485,0.009892798,0.004557053,0.021744048,0
COCCC1CN(C(=O)C2=CC=C(C(C)=O)O2)CCN1C(=O)C1=NC=C(C)C=C1C,9534153,24591503,3598687.0,,275592,2.4973400000000003,413.474,0.008558266,0.008322032,0.0175,0
CCN(CC(C)(C)CNC(=O)C(C)OC(C)(C)C)C(=O)CC(C)(C)C(F)(F)F,9550016,3771177,8760329.0,,275592,4.159500000000003,410.521,0.002649598,0.022501857,0.083654762,0
CC(CNC(=O)CNC(=O)C1=CC=CC=N1)CN(C)C(=O)C1CC(C2=CC=NC=C2)=NO1,2786160,2014500,4126115.0,,275592,0.610300000000001,438.488,0.007629769,0.012194489,0.027777778,0
"C#CCCCCCC(=O)N1C[C@@H]2CN(C(=O)COC3=NN(C)C=C3[N+](=O)[O-])C[C@]2(C)C1 |&1:11,28|",24366537,18486662,3478417.0,,275592,1.5976999999999997,431.493,0.019995335,0.004043612,0.082716667,0
CC(CC1CN(C(=O)CC2=CN3C=CC=CC3=N2)C1)NC(=O)C1=CC=CC2=CC=NC=C12,26019007,2797724,221847.0,,275592,3.0920000000000014,427.508,0.013551744,0.008852603,0.0295,0
CC1=CNN=C1C(=O)N1CCCC1CN(C)C(=O)C1(NC(=O)OC(C)(C)C)CC(C)C1,9196985,22129347,18437088.0,,275592,2.47452,433.553,0.014916104,0.010180744,0.0229,0
"CCC1=CNC=C1C(=O)N1CC[C@@H](NC(=O)C(C2=CC=CC=C2)N(C)C)[C@@H]1C1CC1 |&1:12,26|",26668266,2018364,16523075.0,,275592,2.989300000000001,408.546,0.008822846,0.021071736,0.0193,0
CC1CCN(C2=CC=C(C(=O)NCCNC(=O)C3=NN(C)C(O)=C3)C=C2[N+](=O)[O-])CC1,56032,4028,2804385.0,,275592,1.4299999999999995,430.465,0.00673997,0.016843321,0.018916667,0
C#CCNC(=O)CC(=O)NCC1(F)CCN(C(=O)CC(=C)Br)C1,3695337,4804062,3730458.0,,275592,0.4814,388.237,0.000500425,0.000153507,0.062132937,0
CC1C(NC(=O)C2=CC=C3NN=CC3=N2)CCCN1C(=O)C1=CC=C(N2CCCC2)N=C1,11470784,3625546,2162465.0,,275592,2.3762,433.516,0.010410367,0.006654892,0.04,0
CC1OC2(CNC(=O)C3=NOC4=C3CCCC4)CC1(NC(=O)C1=CN=C3CCCN13)C2,26302921,22975923,75217.0,,275592,1.5459999999999987,425.489,0.001224795,0.001834515,0.034,0
CCC(C)(C)CCCC(=O)N1CCOC(CN(C)C(=O)C2=CC=CC3=C2C=NN3)C1,7557861,47306,2997032.0,,275592,3.4688000000000017,414.55,0.004797729,0.003669453,0.019222222,0
"CO[C@@H]1CN(C(=O)C2(C3=CC=C(F)C=C3)CCC2)C[C@H]1NC(=O)C1=CC(C2CC2)=NC=N1 |&1:2,19|",22235750,46838,10934285.0,,275592,2.5706000000000007,438.503,0.200387112,0.019748942,0.017066667,0
CC1=CC=CC(C(CNC(=O)COC2=CC=C(C)C=C2C)NC(=O)CC2=NSC=C2)=C1,27206006,14927,3062313.0,,275592,3.663560000000002,437.565,0.007714393,0.008978696,0.011283333,0
O=C(CCSC(F)(F)F)NCCCCCCNC(=O)C1CCC(F)C1,57206,17633425,581420.0,,275592,3.560500000000002,386.455,0.000632407,0.00231968,0.081821429,0
CCOC(=O)CCC(=O)N[C@@H](C)CCNC(=O)C1=CC=NC(SCC)=C1,8636828,2017122,1691.0,,275592,2.1614999999999998,381.498,0.000481633,0.001210147,0.0115,0
CCNC(=O)CC(=O)NC[C@H]1[C@@H]2CN(C(=O)C3=CN=C4N=CNC(=O)C4=C3)C[C@H]12,6769106,7459078,26580130.0,,275592,-0.7214999999999974,398.423,0.001246745,0.002687582,0.0264,0
"CC(C)C[C@@H]1C[C@H]1C(=O)N[C@@H](CNC(=O)CSC1CC1)C(C)(C)C |&1:4,6|",9139408,15717647,22128021.0,,275592,3.2113000000000014,354.56,0.002044783,0.003294329,0.034766667,0
CCC(=O)N[C@@H](C)C(=O)NCC1CC2(CC2)CN1C(=O)C1=C(F)C=NC(C(=O)OC)=C1,19259211,7356614,26302404.0,,275592,1.0328999999999993,434.468,0.001367246,0.004899796,0.039166667,0
CC1(C(=O)N[C@@H]2CCN(C(=O)/C=C/C3=CC=CC=C3OCC3=CC=CC=C3)C2)CC1,69487,23897989,86791.0,,275592,3.796000000000003,404.51,0.035979577,0.028693883,0.017642857,0
C[C@@H](NC(=O)CN1CC(=O)NC1=O)C1=CC=C(CNC(=O)C(F)=C2CCCCC2)C=C1,24675112,3729788,2781752.0,,275592,2.219499999999999,430.48,0.006152875,0.003464936,0.015,0
CN(C[C@@H]1CCCN1C(=O)C1=CC=C(C#N)S1)C(=O)C1=NN(C(C)(C)C)C(C2CC2)=C1,7971732,989958,3072035.0,,275592,3.8254800000000033,439.585,0.011337821,0.000762153,0.0189,0
C[C@@H](CNC(=O)C1CC2(C1)CS(=O)(=O)C2)NC(=O)C(C)(C)CCC#N,3017573,24223871,3480312.0,,275592,0.7620800000000012,369.487,0.000134519,0.000705403,0.016416667,0
COC1=NC=C(C(=O)N2CC3CCC2CN3C(=O)C2(C3CC3)CCC2)C=N1,10516967,2799775,15667261.0,,275592,1.8809,370.453,0.00231263,0.003075644,0.0205,0
CCC1=CC=C(C(=O)N2CCN(C(=O)C(C)C3=CC=CO3)C(C3CC3)C2)C=C1CC,8142905,3739356,3566426.0,,275592,4.271100000000004,408.542,0.009502295,0.017781455,0.017666667,0
CC(C)(O)C(F)C(=O)N1CCC[C@H](CCNC(=O)C2(C3=CC(F)=CC=C3)CC2)C1,8102875,2809501,3481170.0,,275592,2.7112000000000007,408.489,0.012883054,0.018395064,0.021216667,0
CC1=C(S(N)(=O)=O)SC(C(=O)NC2CN(C(=O)CC(C)(C)F)C2)=C1Cl,8468048,3482166,17393921.0,,275592,1.43612,411.908,0.000642252,0.000511103,0.028107576,0
COC1=CC=C2C=C(C(=O)N3CCN(C(=O)C4=NC=C(F)C=N4)C(C)C3)COC2=C1,2038499,3593534,43094.0,,275592,1.7732,412.421,0.036693775,0.056911311,0.006,0
CC1=CCC(C(=O)N2CC(NC(=O)C3=CC(C(C)C)=CN=C3)CC23CCCCC3)CC1,26047368,3478399,26419186.0,,275592,4.985000000000005,423.601,0.002722063,0.0036205,0.039,0
COC1=CC(NC(=O)C(C)SCC2=NC3=CC=CC=C3C(=O)N2)=CN=C1OC,3868102,3576373,,,11,2.595700000000001,400.46,0.00447279,0.003622277,0.01,0
CC(C)(C)OC/C=C/C(=O)N1CCCC[C@H]1CNC(=O)C1=CC2=NC=CC=C2O1,2797764,3070261,23943209.0,,275592,3.3100000000000014,399.491,0.007860852,0.002442829,0.016,0
CC1=CC=CC(OCCCC(=O)NC2CCN(C(=O)C3=CC(F)=CN=C3)CC2(C)C)=C1,26047563,2792551,7352.0,,275592,3.7452200000000015,427.52,0.020041129,0.058583816,0.021803571,0
C=CCC1(C(=O)N2CC3(CC)CC2(CNC(=O)CCN2C=CC=CC2=O)C3)CC1,27270620,102853,3071945.0,,275592,2.4821,397.519,0.066527001,0.006982477,0.01095,0
CC1=NNC(C(=O)NC2CCN(C(=O)C3=CC(OC4=CC(F)=CC=C4)=CC=C3)CC2O)=C1,24350625,60537,5583702.0,,275592,2.6549200000000006,438.459,0.021755117,0.020025152,0.013562771,0
"CCCCC(CC)C(=O)N1[C@@H]2CC[C@H]1[C@H](CNC(=O)C1=NC=C(C(F)(F)F)N=C1)C2 |&1:10,13,14|",26395927,1891,3052008.0,,275592,3.821100000000003,426.483,0.003704309,0.001287754,0.014083333,0
CC1=CC(C)=C(C(=O)NC2(C3CN(C(=O)C4(Cl)CC45CCC5)C3)CC2)N1,24267542,3748403,200387.0,,275592,2.9039400000000004,375.9,0.002281923,0.000987437,0.0335,0
CCC1=C(C(=O)NCCCOCCN(C)C(=O)C2=CC=C(C(C)C)C(C)=C2)C(C)=CO1,27275840,3750563,3759842.0,,275592,4.490940000000005,428.573,0.001346511,0.004969496,0.048088095,0
"C[C@@H](C(=O)NC[C@@]1(F)CC[C@@H](NC(=O)C2=NN(C)C=C2)C1)C1=CC=CC=C1 |&1:6,10|",26393461,910312,2242455.0,,275592,2.3306000000000004,372.444,0.004300803,0.007796872,0.0424,0
CCCC1=NC(COC(=O)C2=NN(C3=CC=CC=C3C(F)(F)F)C=C2)=CS1,8991656,46800,,,1458,4.657100000000003,395.406,0.061436824,0.025965416,0.02725,0
O=C(NCCC1(O)CN(C(=O)CCCCC2CC2)C1)C1=CNC(=O)C2=C1SC=C2,26683426,3479780,3745440.0,,275592,2.2532,417.531,0.003176933,0.000941591,0.015619048,0
"CCOCCOCCC(=O)N1CC[C@@H]2CN(C(=O)CCCCC3=CNN=N3)CC[C@@H]21 |&1:13,29|",22248213,13740173,3738037.0,,275592,1.4101000000000012,421.542,0.000315071,0.000522331,0.035111111,0
CC1=CC=C(SCC(=O)NC(C)CC(C)NC(=O)C2(N3C=CN=N3)CC2)C=C1,15712189,24591302,13121.0,,275592,2.2674199999999995,401.536,0.01379979,0.025360633,0.010066667,0
CCC1CN(CC(=O)N2C[C@@H]3CN(C(=O)C4CCCC4)C[C@@H]3C2)C1,6955654,1549,24007972.0,,275592,1.4352,333.476,0.008703035,0.000419621,0.038,0
COCC1(NC(=O)C2=CC=CC3=NC=CN23)CCCN(C(=O)C2=CC=C(N)N=C2)C1,17588184,3048192,703.0,,275592,1.3626999999999998,408.462,0.00526552,0.009574048,0.025,0
COCCCN1C=C(C(=O)N2C[C@@H](NC(=O)CN3N=C(C)N=C3C)C[C@H](OC)C2)C=N1,26454683,3661609,7382221.0,,275592,0.1738400000000026,433.513,0.003794689,0.006013175,0.04,0
CCC1=C(C(=O)N[C@H]2C[C@@H]2NC(=O)C(C)NC(=O)C(C)(C)C)C(C2CCOCC2)=NO1,2111476,6110728,46222.0,,275592,1.6687,434.537,0.001856757,0.002630966,0.007,0
CC1(C)C[C@@H](CNC(=O)C2=NN(C3CC3)C=C2)N(C(=O)C2=NN(C(C)(C)C)C=N2)C1,24847004,16445224,19196836.0,,275592,2.2352,413.526,0.119416064,0.009007032,0.025666667,0
O=C(NC1CC(NC(=O)C2=C3OC=CC3=CC(F)=C2)C1)C1=C(F)C(O)=C(F)C(F)=C1,45194,11898153,75548.0,,275592,3.385600000000002,422.334,0.005805619,0.006600762,0.0095,0
CCCOC1=CC(OC)=CC=C1C(=O)N1C[C@@H]2C[C@H]1CN2C(=O)C(O)C1=CN(C)N=C1,2243644,17633300,8317415.0,,275592,1.3763999999999996,428.489,0.002551101,0.033295669,0.0202,0
CCCC[C@@H](C)C(=O)NCC1CCCN(C(=O)C2=CN(CC3=CC=CC=C3)N=C2C)C1,2027493,7976338,2991925.0,,275592,4.034520000000003,424.589,0.011944226,0.11874889,0.024111111,0
C#CC1(C(=O)N(C)C[C@H]2CCCCN2C(=O)C2=NN(CC)C=C2)CCCC1,17569921,2811186,17098407.0,,275592,2.5497,370.497,0.014741356,0.03850116,0.023066667,0
COC1=CC=[N+]([O-])C(C(=O)N2CCCN(C(=O)C3=CN=C4CCCC4=C3)CC2C)=C1,9023600,3624378,3019302.0,,275592,1.589099999999999,410.474,0.009700223,0.018272689,0.019,0
"CC1=CSC(C(=O)N2C[C@@H](O)[C@H](NC(=O)C3=CN=C(C(C)(C)C)N=C3)C2)=C1 |&1:9,11|",22129803,3732336,71866.0,,275592,1.7593200000000004,388.493,0.063418776,0.001317885,0.012,0
CC(C)CC(C)C(=O)N1CC(F)(F)CC1(C)CNC(=O)C1=CC=CC=C1C(F)(F)F,26050048,719,4138873.0,,275592,4.743700000000004,434.449,0.011167618,0.030001428,0.05825,0
COC1=CC=C(CC(=O)NC[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)C2=CN(C(F)F)N=C2)N=C1,26335985,17440006,3898236.0,,275592,2.4239000000000006,433.459,0.00417027,0.00960094,0.027033333,0
O=C(CC1=COC(C(F)F)=N1)NCC1=NC2=C(CN(C(=O)C3=COCCC3)CC2)S1,7224472,22406666,2146469.0,,275592,2.5066000000000006,438.456,0.003361031,0.001181293,0.039,0
"CC(=O)N1CCC(C)(C(=O)N[C@@H]2CC[C@H](CCNC(=O)CN3C=C([N+](=O)[O-])C=N3)C2)C1 |&1:11,14|",27329264,231105,6838283.0,,275592,0.8410000000000011,434.497,0.009759933,0.002725512,0.019333333,0
C=CC1(C(=O)N(C)CC(C)NC(=O)CC2=CC=C(OC)C=C2C)CC1,11419217,3480288,2997606.0,,275592,2.47542,344.455,0.052702518,0.026695453,0.012,0
COC1=CC=CC=C1C(CNC(=O)CCOCC(F)F)NC(=O)C1CCC(C)=C(C)C1,187109,9984665,2993705.0,,275592,3.777000000000003,438.515,0.004602294,0.025170091,0.023943651,0
"CCC(C)(C)C(O)C(=O)N[C@@H]1C[C@H]2C[C@@H](C1)N(C(=O)CN1C=CC=N1)C2 |&1:10,12,14|",26616428,40038,3479662.0,,275592,1.1758999999999993,362.474,0.001186836,0.000712379,0.006,0
CC[C@@H]1CN(C(=O)C2(Br)CC2)C[C@@H]1NC(=O)C1=CC(=O)C2=CC=CC=C2O1,11251325,1791,3100978.0,,275592,2.6873000000000014,433.302,0.047937608,0.006422987,0.0125,0
CC1=NC=CC(CCC(=O)N[C@@H]2CCC[C@@H]2NC(=O)CC2=NC(C)=NN2)=N1,4689066,13580673,3099180.0,,275592,0.5403400000000006,371.445,0.004418708,0.011393291,0.0145,0
CCCCC1(C(=O)NCCCCCNC(=O)C2=CSC(C3=CC=C(C)N3C)=N2)CC1,64086,3479742,11170281.0,,275592,4.4437200000000034,430.618,0.025782948,0.040206872,0.037,0
NC1=C(F)C(F)=CC=C1C(=O)NC1CC(NC(=O)C2=CC=C(F)C=C2[N+](=O)[O-])C1,45194,63737,3532845.0,,275592,2.285100000000001,408.336,0.004774065,0.005548593,0.020416667,0
CCCCC1=NC=C(C(=O)N2CCC(N(C)C(=O)C3=CC=NC=N3)C(C)C2)S1,4483948,2788444,3729548.0,,275592,2.898500000000002,401.536,0.031346782,0.024017681,0.0214,0
"CC1=NC(=O)N(CC(=O)N[C@@H]2CN(C(=O)[C@H](C(C)C)N(C)C)C[C@@H]2O)C(C)=C1 |&1:10,23|",22231480,3981667,3011455.0,,275592,-0.8657599999999959,393.488,0.007592256,0.009802055,0.01775,0
CC1=CC=CC(C(O)C(=O)N(C)CCCCNC(=O)C2=C(C)ON=C2C(F)(F)F)=C1,8844540,3615948,3727586.0,,275592,3.012240000000001,427.423,0.004628786,0.02503074,0.029066667,0
CC1=C(S(=O)(=O)N2CCCC2)C=C(C(=O)N[C@H]2C[C@@H]2NC(=O)C2=COCCO2)O1,2111476,1113877,2513.0,,275592,0.2476200000000015,425.463,0.002102222,0.001529006,0.002,0
CON=CC(=O)N[C@@H]1CCCN(C(=O)C2=CC=CC(C3CC3)=C2)C1,2243528,3479115,3728929.0,,275592,1.9169999999999996,329.4,0.022322492,0.004742251,0.0144,0
COC(=O)C1(CO)CN(C(=O)C(=O)NC2=C(Cl)C=C(Br)C(OC)=C2)C1,22694619,9063537,,,2718,1.0434999999999992,435.658,0.014164338,0.009303188,0.0305,0
CN(CC1(O)CCN(C(=O)C=CC2=CC=CC=N2)CC1)C(=O)C1=CC=NS1,22491443,23026966,3008414.0,,275592,1.6769999999999998,386.477,0.003283085,0.004835348,0.0085,0
CC=CCC(NC(=O)C1=CC=CN=C1OC(F)(F)F)C(=O)O,26533874,11402231,,,188690,2.1294,318.251,0.002735393,0.000823101,0.059833333,0
CC1=CC=C(Cl)C(C(=O)NC2CC(NC(=O)C34CC5CC(CC(C)(C5)C3)C4)C2)=C1O,45194,3727912,3753677.0,,275592,4.337520000000004,430.976,0.003742378,0.043529324,0.052166667,0
CC1=CC=C2C=C(C(=O)N[C@H](C)CNC(=O)CCC3=CC=C(C#N)C=C3)NC2=C1,3062762,41134,40774.0,,275592,3.215300000000001,388.471,0.011477713,0.006509218,0.008,0
CC1=C(C(=O)NCCN(C(=O)C(=O)C2=CC=CN2C)C2CCCCCC2)C(=O)NN=C1,3694340,3626571,3100383.0,,275592,1.5809199999999983,427.505,0.005464132,0.029354457,0.0166,0
CC1=CC(C(=O)N2C[C@H]3C[C@@]3(NC(=O)C3=NC=CC4=NC=NC=C34)C2)=NC(C)=N1,3878454,24642877,26044227.0,,275592,1.0761399999999997,389.419,0.002626583,0.006196223,0.0335,0
CC1=CC=C2C(C(=O)NCC3=CC=CC=C3C3OCCO3)=CC=NC2=C1Cl,26034783,20612714,,,11,4.172020000000003,382.847,0.003460199,0.004228751,0.012,0
